ObjID,type,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroRadErr_u,petroRadErr_g,petroRadErr_r,petroRadErr_i,petroRadErr_z,Column1,zErr,cx,cy,cz,distance
587732054311044380,3,120.33455338,29.62542248,25.6694145202637,24.5254192352295,22.6262073516846,21.5190544128418,20.5723571777344,0.618176221847534,0.409246176481247,0.167952090501785,0.098657064139843,0.182867750525475,2.97094058990479,2.96914172172546,2.96986865997314,2.30986666679382,3.00122094154358,-1000,-1000,-1000,1.26406943798065,1.57037103176117,0.580193996429443,0.0373070016503334,-0.43902613,0.75026413,0.49432762,8.64028534833416
587732054311044384,3,120.33904766,29.62838985,24.8014335632324,23.2783241271973,21.3659725189209,20.7034931182861,19.9752254486084,1.07753241062164,0.209738403558731,0.0670084580779076,0.0583902560174465,0.132842734456062,2.97094058990479,2.96914172172546,1.42494690418243,1.50588083267212,1.15790975093842,-1000,-1000,0.0949795320630074,0.194636642932892,0.17217481136322,0.415086001157761,0.0405069999396801,-0.43907205,0.75020759,0.49437264,8.37616706080865
587732054311044390,3,120.41331918,29.57161192,24.0227146148682,23.4218482971191,22.1440353393555,21.1989727020264,20.9410133361816,1.33310115337372,0.332716137170792,0.183521196246147,0.126917377114296,0.43101179599762,2.97094058990479,11.3031511306763,2.96986865997314,1.85338044166565,1.73575603961945,-1000,-1000,-1000,1.71137833595276,0.811089634895325,0.566729009151459,0.0847729966044426,-0.44029195,0.75005992,0.493511,10.92650463794
587732054311044396,3,120.36465388,29.61944711,25.7865543365479,24.2855243682861,22.5005378723145,22.4029884338379,22.0101699829102,0.582822799682617,0.382289856672287,0.157751247286797,0.222695767879486,0.570989549160004,2.97094058990479,2.96914172172546,2.96986865997314,2.96978378295898,1.16310095787048,-1000,-1000,-1000,-1000,1.11394965648651,0.206825003027916,0.0843980014324188,-0.43944629,0.75007786,0.49423696,8.39296174534329
587732054311044397,3,120.40715571,29.5836376,23.1971912384033,24.0913619995117,22.5436229705811,22.3838062286377,22.4324970245361,0.501008450984955,0.342118918895721,0.165107905864716,0.220740228891373,0.703673183917999,2.97094058990479,2.96914172172546,1.35896551609039,2.96978378295898,2.96983861923218,-1000,-1000,0.237775251269341,-1000,-1000,0.21934700012207,0.181490004062653,-0.44015883,0.75001793,0.49369354,10.2044942000124
587732054311044401,3,120.41566022,29.5817634,23.2059535980225,24.0407161712646,23.0701522827148,22.169584274292,21.7628345489502,0.44732654094696,0.286875933408737,0.223966211080551,0.166223511099815,0.426985800266266,0.815775811672211,2.96914172172546,0.793284058570862,1.72175478935242,0.635455846786499,0.0202306099236012,-1000,0.0638053938746452,0.304468005895615,0.454872339963913,0.36913800239563,0.158074006438255,-0.44027833,0.74996652,0.49366509,10.3203558733849
587732054311044402,3,120.39897096,29.59638437,25.3557682037354,23.6108913421631,22.3305587768555,22.5450592041016,21.4948234558105,0.948636174201965,0.300658673048019,0.165656834840775,0.311989724636078,0.511557400226593,4.58562803268433,1.06357824802399,2.96986865997314,0.813425660133362,0.8328857421875,-1000,0.878994405269623,-1000,0.0890432447195053,0.695503890514374,0.146284997463226,0.0427689999341965,-0.43999609,0.74998605,0.493887,9.45583617716756
587732054311044403,3,120.39314631,29.60162867,23.4022960662842,23.5377426147461,22.5668621063232,22.0567817687988,21.2214298248291,0.568508207798004,0.2243871986866,0.165558785200119,0.165535643696785,0.32552906870842,0.972247302532196,2.96914172172546,0.878179967403412,2.25006937980652,7.35887718200684,0.9197136759758,-1000,0.0602986440062523,0.510770678520203,-1000,0.417192995548248,0.0642969980835915,-0.43989698,0.74999178,0.49396658,9.16570803475024
587732054311044404,3,120.42175323,29.58010413,22.7761516571045,22.9003524780273,21.357458114624,20.9226493835449,21.4666805267334,0.662682294845581,0.266749739646912,0.112992480397224,0.125106200575829,0.853712797164917,7.36160755157471,2.96914172172546,2.96986865997314,2.26780200004578,2.96983861923218,-1000,-1000,-1000,0.167356207966805,-1000,0.185522004961967,0.148357003927231,-0.44036532,0.74993202,0.49363991,10.433854651355
587732054311044406,3,120.41077694,29.59292257,24.5783309936523,23.6841487884521,22.7357501983643,22.5447826385498,21.9514331817627,1.00330865383148,0.267466425895691,0.201121017336845,0.266836881637573,0.58888828754425,2.97094058990479,2.96914172172546,2.96986865997314,0.737669348716736,0.684036672115326,-1000,-1000,-1000,0.342082798480988,0.564980924129486,0.270226001739502,0.0781579986214638,-0.44016573,0.7499211,0.49383446,9.64651242292485
587732054311044408,3,120.38734818,29.61448065,18.1227836608887,18.6893882751465,18.2104053497314,18.2533149719238,17.8109321594238,0.177073374390602,0.107513256371021,0.100939989089966,0.173501715064049,0.622173547744751,2.97094058990479,43.7575340270996,43.7682495117188,2.96978378295898,2.96983861923218,-1000,-1000,-1000,-1000,-1000,0.118432998657227,0.0564719997346401,-0.43976502,0.74994069,0.4941616,8.43516971896836
587732054311044517,3,120.26614337,29.62314117,24.1375160217285,23.8821563720703,23.0494766235352,21.887996673584,22.8203449249268,0.933788418769836,0.28779348731041,0.253172308206558,0.137154176831245,0.723252236843109,4.58562803268433,2.96914172172546,2.96986865997314,1.18706905841827,2.96983861923218,-1000,-1000,-1000,0.186722084879875,-1000,0.377232998609543,0.204800993204117,-0.43813994,0.75080478,0.49429301,10.8397362349965
587732054311044518,3,120.27478751,29.61729964,23.9510116577148,22.9795532226563,22.5118789672852,21.5445041656494,20.876781463623,1.43429934978485,0.242532163858414,0.273714542388916,0.178036421537399,0.436490893363953,1.17944467067719,2.96914172172546,0.67171585559845,2.29990029335022,3.11651730537415,1.07553207874298,-1000,0.217586696147919,0.84149158000946,3.05706763267517,0.469906002283096,0.218942999839783,-0.43827861,0.75078219,0.49420438,10.7966608117316
587732054311044524,3,120.26973355,29.63975557,24.7911338806152,24.0035152435303,23.2316112518311,21.4976425170898,23.66774559021,1.56482481956482,0.508075296878815,0.461676150560379,0.158861145377159,0.900855004787445,2.97094058990479,2.96914172172546,2.96986865997314,1.71686553955078,2.96983861923218,-1000,-1000,-1000,0.751557290554047,-1000,0.417059004306793,0.193388998508453,-0.43811472,0.7506535,0.49454506,10.0049047328781
587732054311044531,3,120.31127564,29.60851217,23.8967533111572,25.2640533447266,23.9307823181152,21.4420166015625,21.3541965484619,1.05023229122162,0.626551389694214,0.618327677249908,0.121077753603458,0.469434797763824,0.736956596374512,43.7575340270996,2.96986865997314,1.99423336982727,0.821077406406403,0.625219881534576,-1000,-1000,1.13111507892609,1.49222588539124,-9999,-9999,-0.4387949,0.75056835,0.49407104,10.1146995361424
